article_no,title,url,date,body_text,has_table,has_image,image_count,ocr_applied,text_length,ocr_partial,ocr_image_total,ocr_image_success
140739,2025년 2학기 개설 분산시스템 특론 대학원 과목 학부생 수강 가능,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=140739&article.offset=80&articleLimit=10,2025.08.14,"2025년 2학기 개설될 분산시스템 특론 대학원 과목은 학부생도 수강이 선수과목 제한 없이 가능함을 알려드립니다.
컴퓨터공학과 대학원 과목이지만 학부생이 수강할 경우는 비전공 과목으로 분류되며, 성적에 대해서는 절대평가가 적용됩니다.
문의: 윤 영 교수 (
young.yoon@hongik.ac.kr
)",False,False,0,False,169,,,
140333,컴퓨터공학과 딥러닝 서버 초기화 공지,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=140333&article.offset=90&articleLimit=10,2025.08.05,"안녕하세요, 컴퓨터공학과 멀티미디어실입니다.
23-2 ~ 24-1
창직종합설계프로젝트 및 AIML프로젝트용으로 운영되었던 딥러닝 서버에 대해, 다음 학기 프로젝트 수업 준비를 위한 초기화 작업을 진행할 예정입니다.
이번 작업은 정규학기 수업이 아닌 엇학기 졸업자 대상 수업을 위한 서버에 해당함을 참고해주시기 바랍니다.
- 작업 일정: 2025년 8월 25일(월) 오후 6시 예정
- 대상 서버:
7번 서버  (엇학기 졸업자용 서버)
초기화 전 백업이 필요한 자료가 있는 학생은
사전에 반드시 백업을 완료해주시기
바랍니다.
감사합니다.",False,False,0,False,299,,,
140331,"25-2학기 졸업프로젝트(창직, AIML) 1,2 수강신청 안내",https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=140331&article.offset=90&articleLimit=10,2025.08.05,"졸업프로젝트(창직, AIML) 1,2 수강신청 안내합니다.
***AIML
응용프로젝트
,
창직종합설계프로젝트
1, 2
과목은 졸업논문 대체 과목으로
,
졸업 필수 요건입니다
.***
*
창직종합설계프로젝트 과목은 학교 수강신청 사이트에서 수강신청 하지 않으며
,
학과에서 직접 입력해드립니다
.
수강신청 사이트에서 신청하신 것은 아무 효력이 없습니다.
이번 학기 프로젝트를 수강할 학생들은 신청기간
(~8/12 화)
에 맞춰 신청해주시기 바랍니다
.
기간 내에 계획서를 제출하지 않으면 25-2학기에 프로젝트 수업을 들을 수 없습니다.
반드시 아래 공지사항 모두 읽고 신청해주세요
.
1) 신청방법:
첨부파일 [수강신청서 및 계획서] 작성 후 구글폼 신청
2) 주의사항
:
- 신청서 파일 양식
,
신청기간
,
팀 당
1
명만 제출 등 요건을 맞추지 않으면 서류 제출 안한 것으로 간주합니다
.
- 반드시 팀원 별로 한번만
,
제출 기간
,
제출해야 하는 양식
(pdf)
맞춰서 구글폼 작성.
(
구글폼에
PDF
형식만 업로드 가능하도록 설정해 두었으니 반드시 한글 파일을
PDF
파일로 변환해서 올려주세요
.
파일 형식이 달라서 업로드 되지 않는 문제는 문의 받지 않겠습니다
.)
- 프로젝트 1과목과 2과목의 신청링크가 다르니 꼭 확인해주세요.
3)
교수님 선택 시※교수님별 안내사항※확인 후 계획서 작성해주세요
.
4)
2025
학년도
2
학기 신청기간
:
~8/12 화요일 23:59
●
AIML
응용프로젝트
,
창직종합설계프로젝트
1
신청 방법
* 신청방법: [
수강신청서 및 계획서]
첨부파일 작성 후
구글폼제출
https://forms.gle/E8oaxmWekjm5jP8m7
문서는 PDF로 변환하여 첨부 바랍니다. 이외 형식은 첨부되지 않습니다!
* 제출기한
:8월 12
일
(화
) 23:59
(
기한 엄수
!
기한 내
미제출자는 25학년도 2학기 프로젝트 수강 신청이 불가합니다
.
)
*주의사항
-1~3
페이지 이내의 프로젝트 계획서 제출(첨부한 양식을 사용할 것, 개인이 임의로 작성한 양식은 접수하지 않습니다.)
-
팀일 경우 팀 계획서
1
부만 제출
(
팀원 중복 제출 금지
)
-
희망 지도교수님을
2
순위까지 반드시 지정
(
동일교수님 지정 불가
) :
구글폼에서 응답해주시면 됩니다.
-
지도 교수님께서 계획서를 기반으로 학생 선정
-
그룹 프로젝트를 권장함
* 프로젝트 교수님 선정 결과는 팀 당 한사람에게 문자로 안내합니다
●
AIML
응용프로젝트
,
창직종합설계프로젝트2신청 방법
* 신청방법: [
프로젝트계획서 or
프로젝트 진행상황 관련 내용] 작성 후 구글폼 제출
https://forms.gle/RNtpSgpVQi7my8jF7
문서는 PDF로 변환하여 첨부 바랍니다. 이외 형식은 첨부되지 않습니다!
*제출기한
:
8월 12
일
(화
) 23:59
(기한 엄수)
(기한 엄수! 기한 내
미제출자는 24학년도 2학기 프로젝트 수강 신청이 불가합니다
.
)
*주의사항
- 1~3 페이지 이내의 프로젝트 계획서 제출
(
첨부한 양식을 사용할 것
, 개인이 임의로 작성한 양식은 접수하지 않습니다.)
- 직전학기에 프로젝트 수업을 수강했다고 자동으로 2학기 수강신청이 되지 않습니다!
- 휴학 등 개인사정으로 2학기에 프로젝트2 수강신청을 원치 않는 학생은 구글폼을 작성하지 않으시면 됩니다.
-
팀일 경우 팀 계획서
1
부만 제출
(
팀원 중복 제출 금지
)
-
팀원 및 진행 상황에 대한 변경사항 있을 시 꼭 작성할 것
- 1
학기에 배정된 교수님으로 계속 진행됨
- 2025년 1학기에 프로젝트1 수업을 수강하지 않았던 학생은, 구글폼에서 배정 희망교수님 1,2순위를 선택해주시기 바랍니다.
- 1학기 하란교수님 분반은 이혜영 교수님으로 바뀌었습니다.
AIML응용프로젝트2 : 이혜영 교수님
1) AIML응용프로젝트2 : 1학기 때 하란 교수님이 담당했던 AIML응용프로젝트1 수업을 이 어받아 진행합니다.
2) 안내사항:
- 1학기 때 진행 했던 AIML응용프로젝트1에서 진행했던 프로젝트를 계속 수행
- 2학기에 기존 프로젝트 완성하여 졸업프로젝트 전시회 참가
- 1학기 때 같이 했던 팀 구성 유지
- 특별한 사유가 있는 경우 기존 프로젝트 팀원 또는 주제 수정/변경 가능
*창직종합설계프로젝트 과목은 학교 수강신청 사이트에서 수강신청 하지 않으며, 학과에서 직접 입력해드립니다. 수강신청 사이트에서 신청하신 것은 아무 효력이 없습니다.
* 미제출자는 이번학기 프로젝트 수강 신청이 불가합니다 . 기한 엄수 !!
.
이 외 문의사항: 02-320-1104
(프로젝트 주제변경은 교수님과 의논하시기 바랍니다. 학과사무실에서 답변해 드릴 수 없습니다!)",False,False,0,False,2293,,,
140278,[대학교육혁신사업] -📢 [해외 취업에 관심 있다면?] 2025 홍익대학교 USA/SINGAPORE JOB CONCERT! 🌏💼,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=140278&article.offset=90&articleLimit=10,2025.08.05,"해외 기업에서 일하고 싶은 당신을 위한 찬스!
Google, Amazon, Microsoft, Uber, Walmart...
세계적인 기업에서 근무 중인 전·현직자가
직무와 취업의 모든 것
을 생생하게 알려줍니다!
누가 들어야 할까?
홍익대학교
재학생 및 졸업생
,
지역 청년
누구나 신청 가능!
진행 기간
8월 22일(금) ~ 8월 29일(금)
매일 오후 1시 ~ 2시 30분 (Zoom 온라인 진행)
신청 방법
아래 QR 코드 스캔 or 신청 링크 클릭
신청서 작성하면 끝!
신청 기간
: 8월 1일(금) ~ 8월 22일(금)
신청 링크:
https://forms.gle/
GrD14K7PceGcsXaX7
문의: 취업진로지원센터(서울)
02-320-2354 / CP Team 070-7012-7755

[이미지 OCR 내용 - 재시도 성공]
2025 홍익대학교
USA / SINGAPORE JOB CONCERT
해외취업 전·현직자가 알려주는 직무 & 취업의 모든 것

- 신청 기간 | 8월 1일 (금) ~ 8월 22일 (금)
- 신청 대상 | 홍익대학교 재학생 및 졸업생, 지역 청년
- 신청 방법 | QR코드 스캔 후 신청서 작성 (신청서 작성)
- 진행 방법 | 비대면 온라인 진행 (Zoom)

[특강 일정 및 세부 내용]
- 1회차: 특강 일시: 8월 22일 (금) / 기업: Google (싱가폴) / 직무: 유튜브팀 운영 / 시간: 13:00 ~ 14:30
- 2회차: 특강 일시: 8월 25일 (월) / 기업: 前 Amazon (미국) / 직무: PM / 시간: 13:00 ~ 14:30
- 3회차: 특강 일시: 8월 26일 (화) / 기업: Coinbase (미국), 前 Uber (미국) / 직무: 개발자 / 시간: 13:00 ~ 14:30
- 4회차: 특강 일시: 8월 27일 (수) / 기업: HPE (싱가폴) (Hewlett Packard Enterprise) / 직무: Service Provider Sales / 시간: 13:00 ~ 14:30
- 5회차: 특강 일시: 8월 28일 (목) / 기업: Microsoft (미국) / 직무: UX, UI / 시간: 13:00 ~ 14:30
- 6회차: 특강 일시: 8월 29일 (금) / 기업: Walmart (미국) / 직무: 데이터분석 / 시간: 13:00 ~ 14:30

- 문의 | 취업진로지원센터(서울) 02-320-2354 / CP Team 070 7012 7755
- 주최 및 주관 | 홍익대학교 취업진로지원센터 / CP Team
- ※ 본 프로그램은 대학혁신지원사업비를 지원받았으며 모든 권리는 학교로 귀속됨.",False,True,8,True,1288,,,
140227,"[도서관] AI 연구 특강(AI 질적연구, AI 디자인 연구, AI 학술 글쓰기)",https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=140227&article.offset=90&articleLimit=10,2025.08.04,"nan

[이미지 OCR 내용 - 재시도 성공]
25-2차 연구력 강화 특강

홍익대 도서관
AI 연구 특강

AI 시대, 질적연구, 디자인 연구 분야 사례 살펴보기!
AI 학술 글쓰기 & 연구 윤리까지

[특강 일정]
- 일시: 8. 25.(월) 4시-6시 / 주제/내용: AI 시대 질적연구 - 질적연구 수행에서 AI 활용을 위한 접근과 전략 / 강사: 공주교대 도재우 교수
- 일시: 8. 26.(화) 4시-6시 / 주제/내용: AI 시대, 학술 글쓰기의 새로운 전략 - AI 활용 연구주제 선정부터, 논문 작성까지 / 강사: 경희사이버대 강윤주 교수
- 일시: 8. 27.(수) 3시-5시 / 주제/내용: 생성형 AI 시대에 디자인 연구와 창작 - AI 디자인 생성 도구, 연구&작품 적용 전략 / 강사: 서울대 윤주현 교수
- 일시: 8. 28.(목) 2시-3시 / 주제/내용: 연구/학습 윤리를 지키며 AI 활용하기 / 강사: DBpia 이동훈 강사

[상세 안내]
- 대상: 홍익대 전 구성원 - 학부생, 대학원생, 교직원
- 교육 방법: 온라인 실시간 교육(신청 시 이메일로 링크 발송)
- 도서관 우수 이용자 점수 제공(각 5점)
- 교육 참여자(교육 후 설문 참여자)추첨을 통해 커피쿠폰 제공!
- 문의: 02-320-1327/julee9012@hongik.ac.kr
- 교육 신청하기!",False,True,1,True,674,,,
139353,[AIS Lab] 학부연구원 및 대학원 지원자 모집,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=139353&article.offset=90&articleLimit=10,2025.07.09,"AIS Lab 에서 학부연구원 및 대학원 지원자를 모집합니다.
AIS Lab에서는 딥러닝 및 인공지능, 컴퓨터 비전, 의료 영상 관련 다양한 연구 및 R&D 과제를 수행하고 있습니다.
- 홈페이지:
http://ais.hongik.ac.kr
관심있으신 분은 첨부된 지원서를 작성하여 이메일로 보내주시기 바랍니다. (
학석사연계과정 및 대학원 과정에 관심있으신 분들도 지원해 주시면 감사하겠습니다.)
- 이메일:
taehyung@hongik.ac.kr
(메일 제목에 [연구원 지원] 첨부)
- 모집 분야: 인공지능
- 모집 인원: 2~3명 내외
- 모집 마감: 7/21(월)",False,False,0,False,320,,,
139254,2024학년도 후기(2025년 8월) 졸업예정자 전공명 선택 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=139254&article.offset=90&articleLimit=10,2025.07.08,"2024학년도 후기(2025년 8월) 졸업예정자 전공명 선택 안내

[이미지 OCR 내용 - 재시도 성공]
학과 명칭변경, 전공폐지 등의 학과 개편이 이루어지기 전에 해당 학과에 재적 중이던 학생은 졸업 시 희망에 따라 전공명을 선택할 수 있습니다. 전공명 변경을 희망하는 금 학기 졸업예정자는 다음의 절차를 유의하시어 기한 내 신청하시기 바랍니다.

- 다 음 -

1. 신청 대상자 및 기간
가. 대상 : 관련 학칙(부칙)에 따라 해당하는 학과 재학생 중 금 학기 졸업 예정자 또는 학사학위취득유예신청 예정자

[개정 전 학부(전공) 및 개정 후 학부(전공) 안내]
* 개정 전: 법과대학 공법(공공서비스법)전공, 법과대학 사법(비즈니스·정보법)전공 -> 개정 후: 법과대학 법학부
* 개정 전: 디자인경영융합학부 -> 개정 후: 디자인·예술경영학부 디자인경영전공
* 개정 전: 공과대학 정보컴퓨터공학부 컴퓨터공학전공 -> 개정 후: 공과대학 컴퓨터·데이터공학부 컴퓨터공학전공, 공과대학 컴퓨터공학과
* 개정 전: 공과대학 컴퓨터·데이터공학부 컴퓨터공학전공 -> 개정 후: 공과대학 컴퓨터공학과
* 개정 전: 공과대학 건설도시공학부 도시공학전공 -> 개정 후: 건축도시대학 도시공학과
* 개정 전: 건축대학 건축학부 건축학전공 -> 개정 후: 건축도시대학 건축학부 건축학전공
* 개정 전: 건축대학 건축학부 실내건축학전공 -> 개정 후: 건축도시대학 건축학부 실내건축학전공

나. 신청 기간(2차)
1) 기간 : 7.14.(월) 9:00 ~ 7.21.(월) 17:00
2) 대상자 : 2024학년도 후기(2025년 8월) 졸업 대상자

2. 학생 신청 방법 : 학생 클래스넷 → 졸업 정보 → 졸업예정자 전공명 선택 → 신청
※ 승인 결과는 마감일 이틀 후(평일 기준) 학생클래스넷 → 개인정보 → 기본정보에서 확인

3. 유의 사항
가. 기한 내 미신청 시 현재 이수중인 전공명으로 졸업사정이 진행됩니다.
나. 금 학기에 졸업하지 않아도 전공명 변경이 승인된 이후로는 기존의 학과/전공명으로 원복 되지 않습니다.",False,True,1,True,1017,,,
139243,[컴퓨터공학과] 학부연수생 모집공고,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=139243&article.offset=90&articleLimit=10,2025.07.07,"지도교수: 컴퓨터공학과 박재영 교수
모집대상:컴퓨터공학과 전공 1명 (3학년 대상)
연수목적: 국가 연구과제 수행.
연구내용: 가상현실/증강현실 시스템 개발, 햅틱 시스템, 인간-컴퓨터 상호작용 연구
연수기간: 1년 이상
근무처: 4공학관 T819
월급여: 주5일 근무시 월 1,300,000원. 근무일에 따라 차등지급.
지원 기한: 7월 9일까지
지원 관련 문의 사항은 오현석 학생연구원(
k65654@g.hongik.ac.kr
)에게 메일을 보내시기 바랍니다.",False,False,0,False,259,,,
139233,[대학교육혁신사업단] 홍익챌린지 11기 모집,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=139233&article.offset=90&articleLimit=10,2025.07.07,"ㅇ대학교육혁신사업단에서는 홍익챌린지 프로그램 참가자를 아래와 같이 모집하오니 많은 관심과 참여 바랍니다.
1. 참여 대상: 본교 학부 재학생 중 3학년(정규 4학기 이상 등록하고 66학점 이상 취득) 이상이며
총 평균평점이 B0(3.0) 이상인 자 (홍익챌린지 이수 학기에 등록금을 납부하고 재학 중일 것)
2. 주요 내용:
- 학생 개인(또는 2인 1팀)이 한 학기 동안 전공과 연계하여 수행할 프로젝트를 스스로 기획하여 학기 내 최종결과보고서까지 제출
- 선발된 팀은 홍익챌린지 (1), (2), (3)을 일괄 신청하여 학기말에 총 9학점 취득
- 책임교수는 전임교수로 지정하며, 총 9학점(홍익챌린지 1 ~3)에 대해 '이론 1시수' 인정
- 활동지원금과 장학금 명목으로 팀별 최대 350만원 예산 지원(활동지원금은 최소 200만원 이상 신청)
3. 관련 일정:
- 신청서 접수 마감: 7월 11일 금요일 오후 3시까지
- 1차(신청학생의 지원 학과) 및 2차(혁신사업단 홍익챌린지위원회) 심사 진행
- 대상 학생 및 학과에 결과 통보: 8월 11일(예정)
본교 대학공지의
https://www.hongik.ac.kr/kr/education/notice-undergrad.do?mode=view&articleNo=137587
를 참고하시기 바랍니다.",False,False,0,False,646,,,
139064,[홍익대학교] 의학분야 진로탐색 프로그램 IV 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=139064&article.offset=90&articleLimit=10,2025.07.02,"안녕하세요.
올해 4번째를 맞이한
""의학분야 진로탐색 프로그램 IV""
이 오픈되었습니다. 미래 융복합 바이오헬스 분야의 인재양성 및 진로탐색 역량강화를 목적으로 다양한 의학/의료분야의 전문가들로부터 전공실습을 체험할 수 있는 학습기회를 제공하고 있습니다.
프로그램과 관련된 참가비용과
실습재료비
는 홍익대학교 바이오헬스 혁신융합대학사업단에서
전액 무료
로 지원됩니다.
단, 세션별 3일씩 진행하는 프로그램으로 반드시
3일 모두 참가 가능
한 경우에만 신청해주시기 바랍니다.
세션별 첫날인 7월23일, 8월 6일에는 중식(도시락or피자)이 제공될 예정입니다.
평소 의료/의학분야에 관심있는 학생들의 많은 참여를 바라며, 첨단분야 혁신융합대학 사업확장으로 컨소시엄간의 공유·확산을 위해 바이오헬스 혁신융합대학뿐만아니라 타 컨소시엄 대학 학생들도 참여할 수 있습니다.
* 참여대상: 첨단분야 혁신융합대학사업 66개 참여대학 재학생 중 세션별 30명씩 총 60명
* 장소:
홍익대학교(서울캠퍼스) 홍문관 15층 1511호 (ALC강의실)
* 프로그램일자:
A세션 : 2025년 7월 23~25일
B세션 : 2025년 8월 6~8일
(세부시간은 포스터 및 팜플렛참조)
* 프로그램 내용: 포스터 참조
* 신청기간: 2025. 06. 20.(금) ~
2025. 07. 11.(금)

[이미지 OCR 내용 - 재시도 성공]
2025 첨단분야 혁신융합대학 학생들을 위한
의학분야 진로탐색 프로그램 Ⅳ
Medical career exploration program for students interested in Bio-Health (focus on Experience & Practice)

참가신청서 QR
신청기간 : 2025. 06. 20.(금) ~ 07. 11.(금)

참여대상 : 첨단분야 혁신융합대학사업 66개 참여대학 재학생
*참여대학 리스트는 홈페이지 참조 (https://biohealth.hongik.ac.kr)

모집인원 : A세션 30명 / B세션 30명 (총 60명)

장소 : 홍익대학교(서울캠퍼스) 홍문관 15층

---

### 세션 A 일정

* **7. 23.(수) 12:00~13:00**
  * 주제: 의학분야 진로탐색 총론 A (프로그램 안전교육 및 생명윤리교육)
  * 강사: 박사범 교수 (홍익대학교)
* **7. 23.(수) 14:00~17:00**
  * 주제: 우리 몸을 표현하는 두가지 방식: 미술과 해부학 (바디페인팅을 통한 뼈대와 근육의 표면해부학적 이해)
  * 강사: 윤관현 교수 (인천가톨릭대학교)
* **7. 24.(목) 10:00~13:00**
  * 주제: 지문의 관점으로 본 태아의 손가락 (지문의 생성원리 및 특징)
  * 강사: 김진수 경감 (서울경찰청)
* **7. 24.(목) 14:00~17:00**
  * 주제: 핏자국이 들려주는 그날의 진실 (혈흔형태분석 실습)
  * 강사: 이미정 검시조사관 (강원경찰청)
* **7. 25.(금) 10:00~11:30**
  * 주제: 의료지속가능성과 우리의 미래 (보건학의 연구방법론과 연구의 표현방법)
  * 강사: 정재훈 교수 (고려대학교 예방의학과)
* **7. 25.(금) 11:30~13:00**
  * 주제: 미술관에 간 해부학자 (그림속에 숨어있는 해부학 이야기)
  * 강사: 이제호 교수 (계명대학교 의과대학)
* **7. 25.(금) 14:00~17:00**
  * 주제: 심장이 뛴다는 것은? 살아 있음이라! (심음과 심박수 측정 및 돼지심장 해부실습)
  * 강사: 박정현 교수 (강원대학교 의과대학)

---

### 세션 B 일정

* **8. 6.(수) 12:00~13:00**
  * 주제: 의학분야 진로탐색 총론 B (프로그램 안전교육 및 생명윤리교육)
  * 강사: 박사범 교수 (홍익대학교)
* **8. 6.(수) 14:00~15:30**
  * 주제: 예쁨에도 공식이 있다면? (3D스캐닝과 AI 얼굴분석으로 체험하는 성형 시뮬레이션)
  * 강사: 안창환 원장 (페이스성형외과)
* **8. 6.(수) 15:30~17:00**
  * 주제: 우리 몸을 지키는 보디가드 (질병과 싸우는 우리 몸 속 면역세포)
  * 강사: 박종호 교수 (계명대학교 의과대학)
* **8. 7.(목) 10:00~13:00**
  * 주제: Back to the Suture, 매듭 속에 숨어있는 인생이야기 (생화학에서 치의학으로, 대학교수에서 대표원장으로)
  * 강사: 박정철 원장 (연세굿데이치과)
* **8. 7.(목) 14:00~17:00**
  * 주제: 인간의 발을 사랑한 정형외과 의사, 디지털헬스를 걷다 (발목 수상 시 응급처치 실습)
  * 강사: 조재호 교수 (한림대학교 정형외과)
* **8. 7.(목) 시간 미기재**
  * 주제: 울란바토르에서 시작된 뼈의 이야기 (몽골 정형외과 의사의 족부외과를 향한 여정)
  * 강사: Otgonsaikhan Nomkhondorj (몽골국립의과대학 정형외과)
* **8. 8.(금) 10:00~13:00**
  * 주제: 0.1초의 판단! 임상 간호사의 시선 따라가기 (응급환자 분류와 신경계 사정의 실제 적용)
  * 강사: 최윤일, 정나혜 간호사 (한림대학교 춘천성심병원)
* **8. 8.(금) 14:00~17:00**
  * 주제: 과학수사로 진실을 밝히는 법의전문 간호사 (마네킹을 이용한 검시실습)
  * 강사: 최유진 검시조사관 (경기북부경찰청)

---

주최 : 홍익대학교 바이오헬스 혁신융합대학사업단
참여 : COSS 첨단분야 혁신융합대학
후원 : 교육부, NRF 한국연구재단",False,True,3,True,2729,,,
138400,[한국전력기술주식회사] 2025년 Power Engineering School(PES) Summer Camp(32기) 참가 대학생 모집,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=138400&article.offset=90&articleLimit=10,2025.06.24,"한국전력기술(주) 인재개발원에서는 대학생들에게 다양한 교육 기회를 제공하여 향후 진로 결정에 도움을 주고자 ""Power Engineering School(PES) Summer Camp(32기)""를 시행하오니,
본 교육에 참가를 원하는 우수한 학생들의 적극적인 지원 바랍니다.
가. 교육명: 2025년 Power Engineering School(PES) Summer Camp(32기)
나. 목 적: 발전설계 분야 기초교육을 제공하여 국내 발전산업에 대한 대학생 이해도 증진
다. 교육개요
- 교육기간: 2025년 8월 19일(화) ~ 2025년 8월 22일(금) 3박 4일
- 교육장소: 한국전력기술 본사(경북 김천시)
- 교육인원: 약 45명
- 교육과목: 원자력, 신재생 및 복합화력 발전설계 등(붙임 2 일정표 참조)
라. 참가생 지원기준
- 학년: 3~4학년 재학생
- 학점: 직전 학기까지 100점 환산 기준 80점 이상인 학생
- 전공제한 없음. 기 참가자 제외 요망
마. 서류제출
- 신청서(붙임3)
- 성적증명서(100점 만점으로 환산 표기된 성적증명서)
바. 제출방법
- 신청서와 성적증명서를 첨부하여 이메일 제출
- 제출처:
hongikce1105@hongik.ac.kr
- 제출기한: 2025년 7월 14일(월) 15시
사. 참가학생 선발절차
- 접수 완료 후 선발결과 개별 통보 8월 1일(금)
- 최종 선정된 참가자 결원 발생시 추천인원 중 추가 선정
아. 기타사항
- 평가결과에 따라 우수학생 선정 및 장학금(100만원) 지급
- 참가생 전원 왕복 교통비 일정액 지급, 숙소 제공
- 수료생 전원 기념품 지급
- 교육문의: 한국전력기술 인재개발원 전재웅(054-421-5282)",False,False,0,False,841,,,
138164,[필독] 한국공학한림원 차세대공학리더급 학생 신청 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=138164&article.offset=100&articleLimit=10,2025.06.23,"한국공학한림원에서 차세대공학리더급 학생회원을 선정하오니 아래 내용을 참고하시어 신청하시기 바랍니다.
1. 선발목적
공학기술 및 사회 여러 분야에서 리더십을 갖추고 국제사회에 기여할 수 있는 차세대 글로벌 공학 기술 지도자 양성을 목적으로
한국공학한림원에서 추천 의뢰한 차세대공학리더 회원을 선발하고자 합니다.
2. 활동효과
가) 국내 최고 엔지니어들이 모인 포럼에 공대 재학상들이 함께 참여함으로써 공학을 공부하는 학생으로서 자긍심을 높이고 리더쉽을 고취시킴
나) 산업, 기술, 정책과 관련된 객관적이고 전문적인 정보를 제공하고 학습하도록 하여 차세대 리더로서의 자질을고양시킴
3. 신청대상
(1) 현재 1~2학년 재학생 (3,4학년 및 휴학생 제외)
(2) 성적이 우수하고 리더로서의 자질이 뛰어난 학생
(3) 4학년 졸업할 때까지 공백이 없이 'YEHS' 프로그램에 성실하게 참여할 수 있는 학생
4. 제출 기한 및 제출 양식
(1) 제출 기한 :
7
월  1일(금)까지
hongikce1105@hongik.ac
.kr
로 제출
(2) 제출 양식:
[제목] 학번+이름_한국공학한림원 차세대공학리더 신청
첨부파일 '학번+이름_한국공학한림원 차세대공학리더 신청서'에 모든 사항을 입력 후, 첨부하여 제출",False,False,0,False,617,,,
138151,"[모집] 채용 연계형 인턴 공고 (XCENA, 엑시나)",https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=138151&article.offset=100&articleLimit=10,2025.06.23,"채용 연계형 인턴 공고
(XCENA,
엑시나
)
유망한 스타트업 기업인
XCENA
에서 채용 연계형 인턴을 모집합니다
.
관심있는 학생들의 많은 지원을 바랍니다
.
회사명
:
XCENA (
엑시나
) (https://xcena.com/Home)
분야
:
CXL Memory
반도체
(
주로
C++
로 개발 진행
)
위치
:
판교
사원수
:
50-60
명
학사신입 연봉
:
5,000
만원 이상
(
성과급 포함
6,000
만원 이상
)
인턴 기간
:
7-8
월
(2
개월
)
인턴 급여
:
250-300
만원
/
월
특이사항
:
600
억원 정도의 시리즈
A
투자 유치
참고 링크
:
개발 분야 소개
(
https://youtu.be/UvcKP7x1bmk?si=VtlHzTGAYsgzx3xs)
지원대상
:
2025
년
8
월 졸업예정자 혹은
2026
년
2
월 졸업예정자
인턴 채용 프로세스
-
포트폴리오 작성 후
6/18(
수
) 12:00pm
까지 전자전기공학부 고경준 교수 이메일
(
kkj8000@hongik.ac.kr
)
로 포트폴리오 전송
-
면접 대상자 선정 및 면접 진행
※
현재 채용시장이 좋지 않은데
,
경력을 쌓기에 좋은 회사인 것으로 판단됩니다
.
여기서 몇 년 근무하고 삼성전자나
SK
하이닉스 같은 대기업으로 이직하는 것도 좋은 취업 전략이라고 생각됩니다
.",False,False,0,False,661,,,
138137,[대학혁신지원사업] 2025학년도 하계 방학 교과연계 워크숍,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=138137&article.offset=100&articleLimit=10,2025.06.23,"※링크:
홍익대학교 | [대학혁신지원사업] 2025-하계 교과연계 워크숍 참여 학생 모집
※신청:
https://inno.hongik.ac.
kr/program/D/ProgD0010u.aspx?
syy=2025&ssmt=3&sdept=AC2330&
big_category=%25&small_
category=%25&subject_yn=%25&
keyword=&apply_st_dt=&apply_
ed_dt=&action_st_dt=&action_
ed_dt=&PageNo=1&mc=0879

[이미지 OCR 내용 - 재시도 성공]
2025-하계방학
교과연계 워크숍

모집대상: 서울캠퍼스 재학생
모집기간: 6.17(화)~8.4(월) 강의마다 모집 상이
운영기간: 7.7(월)~8.15(금) 강의마다 운영 상이
신청방법: 통합정보관리시스템(Hi-UP)

- 개설 과목 -
1. 84㎡(33평) : 국민평수 part 2
2. 국제통상현안과 실무
3. 행정쟁송 사례를 통한 행정작용법의 이해
4. 기하공차 및 공차해석
5. 기계공학 5대 역학 수업 대비 워크숍
6. 소묘의 완성과 응용
7. 공간 스토리텔링과 디자인(전시) 기획
8. AI 기반 제조 혁신
9. Python을 이용한 알고리즘 입문

자세한 사항은 통합정보관리시스템(Hi-UP)에서 '강의 계획서'를 확인해주세요",False,True,1,True,655,,,
